timestamp,open,high,low,close
1571356800,235.43,235.43,224.94,229.85
1571270400,233.06,237.49,230.17999999999998,235.43
1571184000,237.8,239.04000000000002,227.96,233.06
1571097600,249.34,249.62,236.06,237.8
1571011200,240.83,undefined,undefined,undefined
1570924800,238.37000000000003,246.98,238,240.83
1570838400,239.03,244.34000000000003,237.09999999999997,240.33000000000004
1570752000,255,261.92,238.72999999999996,239.03
1570665600,260.35,260.87,237.84999999999997,255
1570579200,242.16,261.22,234.02,260.35
1570492800,243.11,247.19,238.95,242.16
1570406400,228.15,244.11,225.44999999999996,243.11
1570320000,236.59,237.68,225,228.15
1570233600,236,236.59,231.58,236.59
1570147200,235.7,239.42000000000002,231.2,237.14000000000001
1570060800,241.05,241.78,227.65,235.7
1569974400,234.77,241.51000000000002,232,241.05
1569888000,240,245,228.27,235.8
1569801600,226.7,239.5,216.92,239.5
1569715200,230.28,231.18,219.99999999999997,226.7
1569628800,231.67,233.49,224.84,230.28
1569542400,221.53,234,214.73,231.67
1569456000,225.99999999999997,226.34,205.01,221.53
1569369600,221.78,231.59999999999997,217.45,225.75
1569283200,268.14,269.38,210.99999999999997,221.78
1569196800,280,280.48,266.77,268.14
1569110400,287.43,287.43,275,280
1569024000,287.24,294,282.34,287.43
1568937600,294.44,294.44,283.28,287.24
1568851200,275.78,296.14,269.54,294.44
1568764800,274.01,287.37,273.58,278.46
1568678400,261.59,284.1,259.11,275
1568592000,250.11,263.17,248.60000000000002,261.14
1568505600,250,252,246.68,250.11
1568419200,239.42,250.00000000000003,238,250
1568332800,236.76,239.42000000000002,233.88,239.42
1568246400,234.63,239.55,233.12999999999997,237.73
1568160000,237.01000000000002,239.07000000000002,230,234.63
1568073600,236.8,241.50000000000003,232.99999999999997,237.01000000000002
1567987200,239.38,241.5,232.20000000000002,236.8
1567900800,234.47,243.5,234,239.38
1567814400,223.64,238.13999999999996,222.36,234.47
1567728000,230.58,233.56,220.51,223.64
1567641600,231.09,231.58,220,230.58
1567555200,236.61999999999998,237.96,227.62,230
1567468800,238.94,243.06,220.00000000000003,236.61999999999998
1567382400,228.55,240.15,227.94,238.94
1567296000,229.91000000000003,231.28,224.71,228.55
1567209600,225.18,232.19,222.28999999999996,229.91000000000003
1567123200,225.4,226,220.24,225.18
1567036800,230.89,231.27,220,225.4
1566950400,249.3,250.33,223.25,230.89
1566864000,248.18,250.13,243.58999999999997,249.3
1566777600,249.11,255.48,247,248.18
1566691200,254.86000000000004,256.03,244.16000000000003,249.11
1566604800,259.92,259.92,248,254.86000000000004
1566518400,254.44,261.09,250.77999999999997,259.92
1566432000,249.94000000000003,259.54,242.91999999999996,254.44
1566345600,262.41,262.83,241.31999999999996,247.1
1566259200,270,270,259.94,262.41
1566172800,258.46,270,254.18,270
1566086400,247.72999999999996,263.45,243.56,258.46
1566000000,248.08,248.08,241.79,247.73
1565913600,250.24999999999997,251.34000000000003,240,248.08
1565827200,247.44,253.65,232.00000000000003,250.24999999999997
1565740800,275.38,277.96,241.84,247.44
1565654400,277.33,279.53,271.34,275.38
1565568000,286.24,286.24,277.33,277.33
1565481600,273.66,293,272.61,286.24
1565395200,279.73,283.13,268.3,273.66
1565308800,291.51,293.07,272.17,278.88
1565222400,297.68,299.87,285,291.51
1565136000,293,299.92,289.13,297.68
1565049600,302,309.98,288.21,294.86
1564963200,293.69,329.99,293.07,302
1564876800,291.71,293.69,285,293.69
1564790400,285.54,293.66,282.29,291.71
1564704000,283.26,289.99,279.6,285.54
1564617600,289.61,289.61,279.65,283.26
1564531200,277.74,289.61,277.74,289.61
1564444800,278.6,280.66,270.03,277.74
1564358400,279.79,281.37,271.78,278.6
1564272000,273.98,279.79,263.25,279.79
1564185600,286.53,294.39,268.01,273.98
1564099200,290.27,291.08,281.21,286.53
1564012800,284.95,295,283.18,290.27
1563926400,278.84,285,266.88,284.99
1563840000,286.78,289.15,274.07,278.84
1563753600,295.68,299.44,280,286.37
1563667200,300.33,300.68,284.26,295.68
1563580800,290,305.95,287.39,300.33
1563494400,291,295.02,280.94,288.31
1563408000,275.04,298.27,272.4,291
1563321600,265.6,287.82,255,275.04
1563235200,301.01,306.19,251.77,265.6
1563148800,311.24194000000006,311.24194000000006,280,300.66
1563062400,351.26,355.76,302.01,311.27
1562976000,358.97,363.25,343.68,354.54
1562889600,351.6,364.2,349.08,358.97
1562803200,377.92,377.92,345.06,350.85
1562716800,400,411.66,367.36,377.92
1562630400,408.93,412.69000000000005,393.12,400
1562544000,396.62,409,392.2,408.93
1562457600,370.21,400,369.81,396.62
1562371200,374.93,384.25,370.2099999999999,370.21
1562284800,365.63,379.99,361.37,374.93
1562198400,380.52,383.34,359.75,365.63
1562112000,377.79,388.65000000000003,370.42,382.28
1562025600,365.51,382.3,338.77,377.79
1561939200,365.03,376.87,350,365.51
1561852800,407.48,408.81,365,367.09
1561766400,397.60999999999996,408.81,374.76,407.48
1561680000,382.30999999999995,398.99000000000007,375,397.60999999999996
1561593600,433.25,440,355.13,382.30999999999995
1561507200,415,468.95,405.25,433.25
1561420800,401.49,414.99,395.01,414.99
1561334400,403.28999999999996,410.13,385.15000000000003,401.49
1561248000,408.22,416.16,400.87,403.28999999999996
1561161600,386.34,416.19,386.34,408.22
1561075200,362.44,389.61,359.13,386.34
1560988800,360.77,362.95,352.02,362.44
1560902400,352.74,361.67999999999995,342,360.77
1560816000,362.01,362.01,347.47,352.2099999999999
1560729600,360.47,364.08,351.61,362.01
1560643200,359.57,368.86,351.95,360.47
1560556800,353.84,362.23,348.17,359.57
1560470400,339.59,353.84,330.22,353.84
1560384000,348.85,348.87,338.28,339.59
1560297600,326.16,345.58,323.69,345.58
1560211200,325.4100000000001,328.23,313.1,326.16
1560124800,303.69,326.87,303.68,325.4100000000001
1560038400,320.05,324.36,300.68,303.69
1559952000,332.84,332.84,318.72,320.05
1559865600,332.96,336.11,326.5,332.84
1559779200,329.58000000000004,332.96,313.15,332.96
1559692800,315.73,329.99000000000007,314.26,329.58000000000004
1559606400,330,330,310.17,315.73
1559520000,356.97,356.97,330.03,330.03
1559433600,350.08,359.99,346.12,356.97
1559347200,355.69,360.38999999999993,345.23,350.08
1559260800,341.42,356.06000000000006,329.97,355.69
1559174400,363.19,382.62,326.01,341.82
1559088000,363.32,365.99,349,363.19
1559001600,360,365.83000000000004,352.56,363.64
1558915200,356.87,369.9,350.03,364.88
1558828800,335.98,358.82,330,356.87
1558742400,335.01,343.98,330.41,335.98
1558656000,334.01,341.87000000000006,325.00999999999993,335.01
1558569600,331.82,335.58,310.03,334.01
1558483200,342.53,349.03,326.22,331.82
1558396800,342.23,353.31,332.11,343.03
1558310400,352.8,352.8,325,342.23
1558224000,315.07,357.27,315.07,357.27
1558137600,330,336.97,315.06,315.07
1558051200,357.95,359.26,305.01,330
1557964800,334.22,370.48,320,358.35
1557878400,290.53,334.22,286,334.22
1557792000,259.95,297,250.09,291.54
1557705600,252,273.34,249.45,260
1557619200,258.46,274.88,246.11,252
1557532800,234.14,275,232.65,258.46
1557446400,228.4,237.57,226.46999999999997,233.62
1557360000,225.15000000000003,234.15,222.03,228.4
1557273600,221.72,230.64,220.8,225.15000000000003
1557187200,230.48,241.86,225.01,225.01
1557100800,217.45999999999998,233.77999999999997,213.62,230
1557014400,217.75,219.65,212.64,217.46
1556928000,220.72,224.78,212.46,218.11
1556841600,215.76,224.32000000000002,212.5,220.72
1556755200,213.23,217.32,207.55,215.76
1556668800,215.52,218.10000000000002,210,213.23
1556582400,204.51,217.83,204.51,215.52
1556496000,210.06,210.06,202.01,204.42
1556409600,213.78,213.78,205.12,210.06
1556323200,208.07,216.18,207.02999999999997,213.78
1556236800,208.78,212.67,201.32,208.07
1556150400,223.28999999999996,227.82,201.09,208.78
1556064000,229.76,232.74000000000004,219.99999999999997,223.28999999999996
1555977600,234.55,237.92,229.66,229.76
1555891200,232.32177033492823,undefined,undefined,undefined
1555804800,234.28,235.49000000000004,225.11,228.83
1555718400,235.16,238,232.03,234.28
1555632000,234.07000000000002,236.98,230.96,236.98
1555545600,222.54000000000002,237.89000000000001,222.54,234.07000000000002
1555459200,225,226.25000000000003,221,222.54000000000002
1555372800,214.79,225,214.79,225
1555286400,225.29,225.29000000000002,210.94999999999996,215.72
1555200000,220.95,224.62000000000003,217.47,224.49
1555113600,221.14,222.76,216.93,220.95
1555027200,223.07,224.20000000000002,215.42,221.14
1554940800,236.55,239.55000000000004,214.7,223.07
1554854400,233.40000000000003,247.72000000000003,230.65999999999997,236.55
1554768000,239.05000000000004,239.05000000000004,231.01,233.40000000000003
1554681600,227.71,244.93,227.71,238.13
1554595200,218.98,231.01,218.5,230.6
1554508800,219.95,226.82000000000002,213.6,218.98
1554422400,206,221.2,203.6,219.95
1554336000,208.57999999999998,210.48,192,206
1554249600,218.06,233.3,198.24999999999997,209.04
1554163200,185.52,218.06,181.39,218.06
1554076800,188.31,190.44,179.1,186.77999999999997
1553990400,189.81,190.23,186.73,188.31
1553904000,190,193.75,186.88999999999996,189.80999999999997
1553817600,184.4,190,182.46,189.99999999999997
1553731200,186.78,187.30000000000004,183.23,184.4
1553644800,178.29,186.78,178.29,186.78
1553558400,177.78999999999996,180.5,176.77999999999997,178.29
1553472000,182.03,182.47,175.82,178.87
1553385600,183.34999999999997,183.41,180.37,182.03
1553299200,182.33,183.42000000000002,181.5,183.34999999999997
1553212800,179.69,183.76,178.66,182.33
1553126400,184.42,184.6,177.83,179.69
1553040000,184.58,184.9,181.49000000000004,184.42
1552953600,182.87,186.48,180.90000000000003,184.60000000000002
1552867200,183.87,187.74,181.4,182.87
1552780800,187.39,187.99,182.25,183.87
1552694400,181.71,190,181.71,187.39
1552608000,177.1,183.44,176.01,181.71
1552521600,177.37,179.68,172.93,177.1
1552435200,177.2,180.66,174.56999999999996,177.37
1552348800,178.23,180.18,171.00999999999996,179.1
1552262400,181.58,182.26,174.47,178.23
1552176000,182.21,183.15,177.45,181.58
1552089600,178.13,185.19,178.13,182.21
1552003200,183.65,184.87,175.72,178.13
1551916800,186.5,187,181.25,183.65
1551830400,182,186.51,178,186.50000000000003
1551744000,167.46,182,162,182
1551657600,171.64,174.45,165.4,167.46
1551571200,177.64,179.62,171.64,171.64
1551484800,181.33,181.83,175,177.64
1551398400,178.66999999999996,183.72,176.36,181.33
1551312000,173.8,182.5,173.8,178.66999999999996
1551225600,181.67,183.6,169.68,173.8
1551139200,180.77,undefined,undefined,undefined
1551052800,182.09,undefined,undefined,undefined
1550966400,175.1,undefined,undefined,undefined
1550880000,206.7,undefined,undefined,undefined
1550793600,194.91,undefined,undefined,undefined
1550707200,190.92,undefined,undefined,undefined
1550620800,195.2,undefined,undefined,undefined
1550534400,189.27,undefined,undefined,undefined
1550448000,189.53,undefined,undefined,undefined
1550361600,174.83,undefined,undefined,undefined
1550275200,160.5,undefined,undefined,undefined
1550188800,158.88,undefined,undefined,undefined
1550102400,159.41,undefined,undefined,undefined
1550016000,160.1,undefined,undefined,undefined
1549929600,159.73,undefined,undefined,undefined
1549843200,156.24,undefined,undefined,undefined
1549756800,157.32,undefined,undefined,undefined
1549670400,154.07,undefined,undefined,undefined
1549584000,152.93,undefined,undefined,undefined
1549497600,134.82,undefined,undefined,undefined
1549411200,133.24,undefined,undefined,undefined
1549324800,137.81,undefined,undefined,undefined
1549238400,136.66,undefined,undefined,undefined
1549152000,132.75,undefined,undefined,undefined
1549065600,138.96,undefined,undefined,undefined
1548979200,137.65,undefined,undefined,undefined
1548892800,137.84,undefined,undefined,undefined
1548806400,141.51,undefined,undefined,undefined
1548720000,137.36,undefined,undefined,undefined
1548633600,139.23,undefined,undefined,undefined
1548547200,156.63,undefined,undefined,undefined
1548460800,158.78,undefined,undefined,undefined
1548374400,162.79,undefined,undefined,undefined
1548288000,162.5,undefined,undefined,undefined
1548201600,168.69,undefined,undefined,undefined
1548115200,165.49,undefined,undefined,undefined
1548028800,167.65,undefined,undefined,undefined
1547942400,163.31,undefined,undefined,undefined
1547856000,167.27,undefined,undefined,undefined
1547769600,167.15,undefined,undefined,undefined
1547683200,169.46,undefined,undefined,undefined
1547596800,176.75,undefined,undefined,undefined
1547510400,174.62,undefined,undefined,undefined
1547424000,180.45,undefined,undefined,undefined
1547337600,156.92,undefined,undefined,undefined
1547251200,174.24,undefined,undefined,undefined
1547164800,175,undefined,undefined,undefined
1547078400,174.51,undefined,undefined,undefined
1546992000,207.82,undefined,undefined,undefined
1546905600,207.14,undefined,undefined,undefined
1546819200,210.54,undefined,undefined,undefined
1546732800,221.74,undefined,undefined,undefined
1546646400,216.55,undefined,undefined,undefined
1546560000,214.28,undefined,undefined,undefined
1546473600,206.3,undefined,undefined,undefined
1546387200,216.8,undefined,undefined,undefined
1546300800,198.98,undefined,undefined,undefined
1546214400,189.56,undefined,undefined,undefined
1546128000,199.34,undefined,undefined,undefined
1546041600,197.28,undefined,undefined,undefined
1545955200,202.55,undefined,undefined,undefined
1545868800,169.27,undefined,undefined,undefined
1545782400,195.57,undefined,undefined,undefined
1545696000,195.14,undefined,undefined,undefined
1545609600,205.42,undefined,undefined,undefined
1545523200,191.31,undefined,undefined,undefined
1545436800,171.94,undefined,undefined,undefined
1545350400,164.1,undefined,undefined,undefined
1545264000,168.82,undefined,undefined,undefined
1545177600,151.98,undefined,undefined,undefined
1545091200,144.16,undefined,undefined,undefined
1545004800,133.59,undefined,undefined,undefined
1544918400,121.72,undefined,undefined,undefined
1544832000,117.32,undefined,undefined,undefined
1544745600,117.5,undefined,undefined,undefined
1544659200,121.68,undefined,undefined,undefined
1544572800,123.72,undefined,undefined,undefined
1544486400,125.34,undefined,undefined,undefined
1544400000,128.11,undefined,undefined,undefined
1544313600,134.49,undefined,undefined,undefined
1544227200,127.94,undefined,undefined,undefined
1544140800,132.42,undefined,undefined,undefined
1544054400,131.28,undefined,undefined,undefined
1543968000,145.2,undefined,undefined,undefined
1543881600,151.09,undefined,undefined,undefined
1543795200,151.82,undefined,undefined,undefined
1543708800,168.86,undefined,undefined,undefined
1543622400,165.04,undefined,undefined,undefined
1543536000,156.22,undefined,undefined,undefined
1543449600,166.08,undefined,undefined,undefined
1543363200,170.07,undefined,undefined,undefined
1543276800,151.7,undefined,undefined,undefined
1543190400,151.78,undefined,undefined,undefined
1543104000,161.4,undefined,undefined,undefined
1543017600,155.84,undefined,undefined,undefined
1542931200,170.72,undefined,undefined,undefined
1542844800,174.1,undefined,undefined,undefined
1542758400,186.69,undefined,undefined,undefined
1542672000,184.37,undefined,undefined,undefined
1542585600,204.39,undefined,undefined,undefined
1542499200,242.79,undefined,undefined,undefined
1542412800,240.61,undefined,undefined,undefined
1542326400,241.3,undefined,undefined,undefined
1542240000,251.52,undefined,undefined,undefined
1542153600,256.04,undefined,undefined,undefined
1542067200,275.46,undefined,undefined,undefined
1541980800,284.8,undefined,undefined,undefined
1541894400,286.83,undefined,undefined,undefined
1541808000,287.63,undefined,undefined,undefined
1541721600,284.62,undefined,undefined,undefined
1541635200,288.66,undefined,undefined,undefined
1541548800,292.83,undefined,undefined,undefined
1541462400,297.68,undefined,undefined,undefined
1541376000,284.07,undefined,undefined,undefined
1541289600,278.7,undefined,undefined,undefined
1541203200,269.99,undefined,undefined,undefined
1541116800,275.01,undefined,undefined,undefined
1541030400,265.33,undefined,undefined,undefined
1540944000,269.17,undefined,undefined,undefined
1540857600,264.76,undefined,undefined,undefined
1540771200,265.05,undefined,undefined,undefined
1540684800,277.54,undefined,undefined,undefined
1540598400,279.11,undefined,undefined,undefined
1540512000,268.45,undefined,undefined,undefined
1540425600,273.59,undefined,undefined,undefined
1540339200,273.84,undefined,undefined,undefined
1540252800,276.84,undefined,undefined,undefined
1540166400,272.89,undefined,undefined,undefined
1540080000,277.11,undefined,undefined,undefined
1539993600,277.1,undefined,undefined,undefined
1539907200,275.43,undefined,undefined,undefined
1539820800,271.8,undefined,undefined,undefined
1539734400,279.87,undefined,undefined,undefined
1539648000,277.75,undefined,undefined,undefined
1539561600,284.08,undefined,undefined,undefined
1539475200,269.66,undefined,undefined,undefined
1539388800,272.38,undefined,undefined,undefined
1539302400,269.79,undefined,undefined,undefined
1539216000,264.31,undefined,undefined,undefined
1539129600,303.63,undefined,undefined,undefined
1539043200,309.92,undefined,undefined,undefined
1538956800,317.28,undefined,undefined,undefined
1538870400,314.5,undefined,undefined,undefined
1538784000,310.89,undefined,undefined,undefined
1538697600,307.43,undefined,undefined,undefined
1538611200,294.8,undefined,undefined,undefined
1538524800,297.9,undefined,undefined,undefined
1538438400,305.83,undefined,undefined,undefined
1538352000,315.4,undefined,undefined,undefined
1538265600,314.14,undefined,undefined,undefined
1538179200,313.49,undefined,undefined,undefined
1538092800,300.46,undefined,undefined,undefined
1538006400,312.25,undefined,undefined,undefined
1537920000,296.21,undefined,undefined,undefined
1537833600,300.35,undefined,undefined,undefined
1537747200,310.89,undefined,undefined,undefined
1537660800,337.67,undefined,undefined,undefined
1537574400,329.81,undefined,undefined,undefined
1537488000,339.38,undefined,undefined,undefined
1537401600,303.72,undefined,undefined,undefined
1537315200,289.13,undefined,undefined,undefined
1537228800,282.57,undefined,undefined,undefined
1537142400,271.67,undefined,undefined,undefined
1537056000,304.51,undefined,undefined,undefined
1536969600,308.4,undefined,undefined,undefined
1536883200,289.43,undefined,undefined,undefined
1536796800,288.79,undefined,undefined,undefined
1536710400,257.32,undefined,undefined,undefined
1536624000,257.75,undefined,undefined,undefined
1536537600,276.89,undefined,undefined,undefined
1536451200,282.05,undefined,undefined,undefined
1536364800,278.48,undefined,undefined,undefined
1536278400,301.15,undefined,undefined,undefined
1536192000,321.29,undefined,undefined,undefined
1536105600,317.73,undefined,undefined,undefined
1536019200,389.48,undefined,undefined,undefined
1535932800,391.78,undefined,undefined,undefined
1535846400,401.37,undefined,undefined,undefined
1535760000,399.22,undefined,undefined,undefined
1535673600,383.52,undefined,undefined,undefined
1535587200,383.06,undefined,undefined,undefined
1535500800,388.51,undefined,undefined,undefined
1535414400,400.46,undefined,undefined,undefined
1535328000,392.5,undefined,undefined,undefined
1535241600,371.1,undefined,undefined,undefined
1535155200,378.02,undefined,undefined,undefined
1535068800,382.58,undefined,undefined,undefined
1534982400,379.76,undefined,undefined,undefined
1534896000,373.36,undefined,undefined,undefined
1534809600,381.98,undefined,undefined,undefined
1534723200,376.26,undefined,undefined,undefined
1534636800,410.76,undefined,undefined,undefined
1534550400,403.6,undefined,undefined,undefined
1534464000,426.39,undefined,undefined,undefined
1534377600,398.65,undefined,undefined,undefined
1534291200,385.01,undefined,undefined,undefined
1534204800,383.05,undefined,undefined,undefined
1534118400,394.02,undefined,undefined,undefined
1534032000,440.2,undefined,undefined,undefined
1533945600,434.43,undefined,undefined,undefined
1533859200,466.97,undefined,undefined,undefined
1533772800,504.37,undefined,undefined,undefined
1533686400,498.74,undefined,undefined,undefined
1533600000,523.49,undefined,undefined,undefined
1533513600,551.86,undefined,undefined,undefined
1533427200,555,undefined,undefined,undefined
1533340800,547.85,undefined,undefined,undefined
1533254400,561.15,undefined,undefined,undefined
1533168000,555.22,undefined,undefined,undefined
1533081600,560.92,undefined,undefined,undefined
1532995200,581.35,undefined,undefined,undefined
1532908800,611.97,undefined,undefined,undefined
1532822400,622.3,undefined,undefined,undefined
1532736000,618.53,undefined,undefined,undefined
1532649600,625,undefined,undefined,undefined
1532563200,613.87,undefined,undefined,undefined
1532476800,630.61,undefined,undefined,undefined
1532390400,643.47,undefined,undefined,undefined
1532304000,603.32,undefined,undefined,undefined
1532217600,614.3,undefined,undefined,undefined
1532131200,623.75,undefined,undefined,undefined
1532044800,611.39,undefined,undefined,undefined
1531958400,628.31,undefined,undefined,undefined
1531872000,643.87,undefined,undefined,undefined
1531785600,672.5,undefined,undefined,undefined
1531699200,633.87,undefined,undefined,undefined
1531612800,608.82,undefined,undefined,undefined
1531526400,589.92,undefined,undefined,undefined
1531440000,593.14,undefined,undefined,undefined
1531353600,575.66,undefined,undefined,undefined
1531267200,602.07,undefined,undefined,undefined
1531180800,588.84,undefined,undefined,undefined
1531094400,627.95,undefined,undefined,undefined
1531008000,648.7,undefined,undefined,undefined
1530921600,643.83,undefined,undefined,undefined
1530835200,615.8,undefined,undefined,undefined
1530748800,624.02,undefined,undefined,undefined
1530662400,615.58,undefined,undefined,undefined
1530576000,616.69,undefined,undefined,undefined
1530489600,638.71,undefined,undefined,undefined
1530403200,597.98,undefined,undefined,undefined
1530316800,600.96,undefined,undefined,undefined
1530230400,574.5,undefined,undefined,undefined
1530144000,570.58,undefined,undefined,undefined
1530057600,600.68,undefined,undefined,undefined
1529971200,592.95,undefined,undefined,undefined
1529884800,637.69,undefined,undefined,undefined
1529798400,639.6,undefined,undefined,undefined
1529712000,663.83,undefined,undefined,undefined
1529625600,627.2,undefined,undefined,undefined
1529539200,717.93,undefined,undefined,undefined
1529452800,723.27,undefined,undefined,undefined
1529366400,728.64,undefined,undefined,undefined
1529280000,701.13,undefined,undefined,undefined
1529193600,672.5,undefined,undefined,undefined
1529107200,671.5,undefined,undefined,undefined
1529020800,652.15,undefined,undefined,undefined
1528934400,686.76,undefined,undefined,undefined
1528848000,632.36,undefined,undefined,undefined
1528761600,660.17,undefined,undefined,undefined
1528675200,701.8,undefined,undefined,undefined
1528588800,687.49,undefined,undefined,undefined
1528502400,782.12,undefined,undefined,undefined
1528416000,784.13,undefined,undefined,undefined
1528329600,793.27,undefined,undefined,undefined
1528243200,783.99,undefined,undefined,undefined
1528156800,790.32,undefined,undefined,undefined
1528070400,774.86,undefined,undefined,undefined
1527984000,798.42,undefined,undefined,undefined
1527897600,768.67,undefined,undefined,undefined
1527811200,753.42,undefined,undefined,undefined
1527724800,758.86,undefined,undefined,undefined
1527638400,724.84,undefined,undefined,undefined
1527552000,736.72,undefined,undefined,undefined
1527465600,668.79,undefined,undefined,undefined
1527379200,759.17,undefined,undefined,undefined
1527292800,774.57,undefined,undefined,undefined
1527206400,768.34,undefined,undefined,undefined
1527120000,787.11,undefined,undefined,undefined
1527033600,760.33,undefined,undefined,undefined
1526947200,837.29,undefined,undefined,undefined
1526860800,896.88,undefined,undefined,undefined
1526774400,890.04,undefined,undefined,undefined
1526688000,887.86,undefined,undefined,undefined
1526601600,888.57,undefined,undefined,undefined
